user_id,posted,item_id,helpful,recommend,sentiment_analysis,sentiment_label
freeman259,"Posted June 26, 2014.",440,No ratings yet,True,0.7964,2
zachwgtv,"Posted December 1, 2013.",202170,No ratings yet,True,0.0,1
76561198092638474,"Posted February 27, 2014.",202170,No ratings yet,True,0.0,1
wickedcoolmeme,"Posted January 13, 2014.",45770,No ratings yet,True,0.5574,2
76561198062553474,Posted July 10.,63500,No ratings yet,True,-0.1369,0
76561198150792789,"Posted July 17, 2015.",238460,No ratings yet,True,0.6801,2
Nazi-Slayer,"Posted November 5, 2014.",218230,No ratings yet,True,0.7003,2
ky239,"Posted November 16, 2014.",33930,No ratings yet,True,0.8885,2
Hawwwk,"Posted December 16, 2014.",322330,No ratings yet,True,0.0,1
76561198073647322,"Posted June 21, 2015.",204360,No ratings yet,True,0.0,1
76561198019159115,"Posted December 2, 2013.",570,No ratings yet,True,0.9201,2
76561198013785384,"Posted January 19, 2014.",72850,No ratings yet,True,0.9524,2
ladysaphera,"Posted June 30, 2015.",236390,0 of 2 people (0%) found this review helpful,False,-0.4019,0
omni574,"Posted August 24, 2015.",290490,10 of 39 people (26%) found this review helpful,True,0.0,1
76561198078649427,Posted September 3.,373180,No ratings yet,True,0.2732,2
larrybob4224,"Posted April 14, 2015.",12110,No ratings yet,True,0.8979,2
appletoph,"Posted August 2, 2015.",400,No ratings yet,True,0.0,1
Lazakin,"Posted July 23, 2015.",730,No ratings yet,True,0.5994,2
76561198068153515,"Posted January 15, 2015.",227480,No ratings yet,True,0.0,1
76561198084634633,"Posted November 22, 2014.",1840,No ratings yet,True,0.4404,2
76561198065038974,"Posted June 13, 2015.",730,No ratings yet,True,0.0,1
76561198043401883,"Posted July 16, 2014.",440,No ratings yet,True,-0.4767,0
76561198066942200,"Posted April 30, 2013.",620,No ratings yet,True,0.0,1
76561198052378807,"Posted October 16, 2015.",105600,No ratings yet,True,0.4404,2
LeastValuablePlayer,"Posted June 2, 2015.",620,No ratings yet,True,0.0,1
76561198028582148,"Posted May 20, 2015.",102500,No ratings yet,True,0.8407,2
BlurredPortrait,"Posted March 1, 2014.",108600,1 of 1 people (100%) found this review helpful,True,0.8402,2
tome1000,"Posted June 20, 2014.",440,No ratings yet,True,0.0,1
lemage95,"Posted May 23, 2014.",39150,No ratings yet,True,0.0,1
atom4399,"Posted November 21, 2014.",570,0 of 1 people (0%) found this review helpful,True,0.3182,2
SN1P3R061099,"Posted February 21, 2013.",91310,No ratings yet,True,0.8658,2
lexby,"Posted January 24, 2015.",220860,No ratings yet,True,0.0,1
Hamticipation,Posted March 27.,413150,No ratings yet,True,0.0,1
DeadCyngus,"Posted July 11, 2015.",252950,No ratings yet,True,0.8987,2
liammcb,"Posted November 25, 2013.",221680,1 of 4 people (25%) found this review helpful,True,0.9231,2
76561198015803033,"Posted December 22, 2014.",204300,0 of 3 people (0%) found this review helpful,True,0.6808,2
76561198088228692,Posted July 26.,570,No ratings yet,True,0.0,1
kurwa814,Posted September 17.,212070,No ratings yet,True,0.9485,2
76561198060177356,"Posted February 5, 2014.",4000,No ratings yet,True,0.6486,2
RhileyChampion,Posted July 4.,221380,No ratings yet,True,0.5106,2
Gumby32,"Posted June 26, 2014.",12200,1 of 1 people (100%) found this review helpful,True,0.5994,2
demoman12345678,Posted February 11.,250900,No ratings yet,True,-0.6597,0
als7160,"Posted February 24, 2014.",7670,No ratings yet,True,-0.0772,1
Lincolndb,"Posted April 1, 2014.",213650,No ratings yet,True,0.296,2
lindaduong,Posted February 5.,270880,No ratings yet,True,0.5859,2
76561198130101262,"Posted December 27, 2015.",107410,No ratings yet,True,0.8687,2
KawaiiKrillin,"Posted July 10, 2013.",233720,1 of 1 people (100%) found this review helpful,True,0.0,1
76561198091906572,"Posted July 2, 2015.",214490,0 of 1 people (0%) found this review helpful,True,0.0,1
droccteclemon,"Posted September 15, 2014.",301520,No ratings yet,True,0.6249,2
rookynightwing,Posted August 13.,350080,12 of 24 people (50%) found this review helpful,True,0.6908,2
lucke123,"Posted March 15, 2015.",304930,No ratings yet,True,0.0,1
AntoniosB,"Posted January 20, 2015.",208090,No ratings yet,True,0.7351,2
Whoppaz,"Posted October 16, 2013.",235980,No ratings yet,True,0.8108,2
76561198132960300,"Posted April 27, 2015.",322490,7 of 11 people (64%) found this review helpful,True,-0.5796,0
XxX_bradley_XxX,"Posted September 5, 2014.",319510,No ratings yet,True,0.7861,2
lonliecookie,"Posted November 28, 2013.",227680,5 of 12 people (42%) found this review helpful,False,0.0,1
DontCareForURL,"Posted August 21, 2015.",344760,No ratings yet,False,0.162,2
doctor_who93,"Posted June 12, 2015.",267530,No ratings yet,True,0.6124,2
lordgraville,"Posted May 22, 2015.",218620,No ratings yet,True,0.8699,2
TomBlack,Posted April 28.,311210,No ratings yet,True,0.7506,2
LordOfTheCringe,"Posted October 10, 2012.",10090,No ratings yet,True,0.0,1
Lord_Zarnox,"Posted October 29, 2014.",323180,0 of 2 people (0%) found this review helpful,True,0.7783,2
Baronlord,"Posted September 18, 2012.",440,No ratings yet,True,0.807,2
lorderikir,"Posted September 29, 2014.",104900,No ratings yet,True,0.9493,2
76561198070361854,"Posted March 6, 2015.",298630,No ratings yet,True,0.1779,2
luminarybrilliant,Posted March 25.,570,No ratings yet,True,0.0,1
76561198035313379,"Posted March 24, 2012.",1250,No ratings yet,True,0.0,1
76561198028950490,"Posted March 6, 2015.",250900,No ratings yet,True,0.9403,2
fitemeirlfget,"Posted May 24, 2014.",4570,No ratings yet,True,0.6249,2
76561198076322243,"Posted December 14, 2014.",250900,1 of 2 people (50%) found this review helpful,True,0.9608,2
76561198052914690,"Posted August 23, 2015.",224760,No ratings yet,True,0.6597,2
76561198159891952,Posted April 24.,201810,2 of 3 people (67%) found this review helpful,True,0.9022,2
76561198096922815,"Posted July 3, 2015.",346110,0 of 1 people (0%) found this review helpful,True,0.0936,1
lutzayy,Posted July 3.,206190,No ratings yet,True,0.4404,2
Gunzerker1003,"Posted December 26, 2014.",322170,No ratings yet,True,-0.1027,0
ly_cheen,"Posted September 18, 2015.",264380,1 of 2 people (50%) found this review helpful,True,0.0,1
memegod,"Posted December 5, 2014.",208090,0 of 1 people (0%) found this review helpful,True,0.0,1
8j2c4,"Posted November 10, 2015.",377160,2 of 5 people (40%) found this review helpful,False,-0.4238,0
76561198046685572,"Posted February 17, 2012.",21170,No ratings yet,True,0.0,1
m1lkingdud,"Posted October 10, 2014.",72850,No ratings yet,True,0.9022,2
76561198055685900,"Posted March 7, 2014.",3900,1 of 1 people (100%) found this review helpful,True,-0.0865,1
MacMan2710,"Posted October 4, 2013.",241640,No ratings yet,True,0.5574,2
Imnotfromaustraliakids,"Posted August 28, 2015.",218620,No ratings yet,True,0.3612,2
MadameMcThunder,"Posted July 10, 2014.",8930,No ratings yet,True,-0.296,0
madengineer,"Posted February 5, 2014.",440,No ratings yet,True,0.0,1
Hugh-Mungus,"Posted July 27, 2014.",105600,No ratings yet,True,0.4404,2
76561198034156056,"Posted August 17, 2011.",107100,No ratings yet,True,0.8834,2
mmaddogtm,"Posted May 21, 2014.",224760,2 of 3 people (67%) found this review helpful,True,0.9565,2
76561198080651606,"Posted November 26, 2013.",242050,No ratings yet,True,0.0,1
76561198049937609,Posted August 6.,350970,1 of 3 people (33%) found this review helpful,False,0.9274,2
reallifecheater,"Posted December 14, 2013.",550,5 of 5 people (100%) found this review helpful,True,0.0,1
niwith,"Posted February 9, 2014.",244850,No ratings yet,True,-0.8555,0
76561198081265170,"Posted November 14, 2015.",416640,No ratings yet,True,0.4767,2
martinrocks,"Posted February 14, 2014.",4000,No ratings yet,True,0.6921,2
76561198066662465,Posted September 3.,298110,No ratings yet,True,0.9409,2
manuelpr039,"Posted December 10, 2015.",252950,1 of 1 people (100%) found this review helpful,True,0.0,1
76561198043712583,"Posted October 20, 2015.",359050,No ratings yet,True,0.8402,2
marhan,"Posted June 23, 2015.",208650,No ratings yet,False,-0.5574,0
JackPipsam,"Posted January 29, 2011.",22330,No ratings yet,True,0.8834,2
MarkiPoli,"Posted December 21, 2015.",303210,0 of 1 people (0%) found this review helpful,False,0.0,1
76561198059070449,Posted April 19.,420110,9 of 17 people (53%) found this review helpful,True,-0.6908,0
Marksinator,"Posted November 10, 2015.",345610,3 of 6 people (50%) found this review helpful,True,0.9442,2
marmotas,Posted January 1.,270630,No ratings yet,True,-0.296,0
76561198044605552,"Posted October 15, 2014.",1250,1 of 2 people (50%) found this review helpful,True,-0.34,0
76561198071104985,"Posted December 6, 2013.",440,No ratings yet,True,0.5859,2
Noorman,Posted June 26.,439995,No ratings yet,True,-0.5994,0
VanClash,"Posted December 18, 2010.",3910,1 of 1 people (100%) found this review helpful,True,0.9432,2
76561198064910840,"Posted December 29, 2013.",259080,4 of 6 people (67%) found this review helpful,True,0.6453,2
Master25Oficial,"Posted October 5, 2015.",287700,No ratings yet,True,0.7506,2
76561198028388756,Posted June 5.,333930,No ratings yet,True,0.0,1
76561198057479361,"Posted December 5, 2014.",620,No ratings yet,True,0.0,1
reallycoolman,"Posted May 1, 2014.",208090,No ratings yet,True,0.3612,2
091263,"Posted December 3, 2013.",48000,4 of 4 people (100%) found this review helpful,True,0.0,1
xmatiias,"Posted September 28, 2013.",440,1 of 3 people (33%) found this review helpful,True,0.0,1
76561198059298985,Posted July 16.,252950,No ratings yet,True,0.3182,2
Matt4Prez2K16,"Posted February 25, 2015.",239220,0 of 1 people (0%) found this review helpful,False,0.296,2
MattaPuttasPT,"Posted April 14, 2015.",70000,0 of 1 people (0%) found this review helpful,True,0.4404,2
76561198049382758,"Posted September 28, 2015.",211420,No ratings yet,True,-0.5994,0
Matttopia,"Posted September 17, 2014.",319510,0 of 1 people (0%) found this review helpful,True,0.5859,2
76561198027720165,Posted May 28.,249630,5 of 13 people (38%) found this review helpful,False,0.1513,2
MinerKnight,"Posted October 26, 2015.",391540,0 of 2 people (0%) found this review helpful,True,0.4404,2
maverick1126,"Posted May 13, 2014.",230410,No ratings yet,True,0.7096,2
fuckingdinasaww,"Posted March 13, 2015.",295110,2 of 4 people (50%) found this review helpful,True,0.8574,2
TANTANTAN1,"Posted November 29, 2014.",570,No ratings yet,True,0.0,1
halback4,"Posted December 7, 2013.",1250,No ratings yet,True,0.2023,2
Admiral_Jt,"Posted July 21, 2014.",72850,No ratings yet,True,-0.6705,0
Mcboyo,"Posted July 3, 2014.",4000,No ratings yet,True,0.9933,2
76561198095959526,"Posted December 10, 2014.",4000,No ratings yet,True,0.6369,2
76561198059301330,"Posted January 10, 2015.",220,10 of 35 people (29%) found this review helpful,False,0.9018,2
mda7,Posted April 24.,209650,2 of 4 people (50%) found this review helpful,False,0.4226,2
Clinkzton,"Posted December 31, 2014.",22370,No ratings yet,True,-0.1586,0
76561198026614455,"Posted June 23, 2014.",48240,No ratings yet,True,0.0,1
FixItFox,"Posted April 3, 2015.",730,No ratings yet,True,0.0,1
Edgy1,"Posted October 28, 2015.",409670,2 of 6 people (33%) found this review helpful,True,0.5994,2
76561198084307939,"Posted June 3, 2015.",317790,No ratings yet,True,0.8961,2
MeguminUce,"Posted November 25, 2013.",440,No ratings yet,True,0.872,2
76561198094961153,Posted July 1.,341980,1 of 6 people (17%) found this review helpful,False,-0.3089,0
ItsItsItsItsItsmememe,"Posted September 10, 2015.",218620,No ratings yet,True,0.0,1
Lockouttaheaven,"Posted February 27, 2015.",72850,No ratings yet,True,0.8555,2
theguywithnobrain,Posted July 4.,209870,1 of 2 people (50%) found this review helpful,False,-0.6249,0
76561198044026724,"Posted June 28, 2014.",4000,No ratings yet,True,0.836,2
Lightbekon,"Posted March 25, 2015.",218620,1 of 1 people (100%) found this review helpful,True,0.9836,2
sirasscakes,"Posted October 7, 2015.",233450,No ratings yet,True,-0.7783,0
76561198146431031,"Posted February 17, 2015.",620,No ratings yet,True,0.0,1
76561198064936176,"Posted February 15, 2015.",227940,No ratings yet,True,0.4939,2
notsaddam,"Posted July 1, 2015.",223470,No ratings yet,True,0.7485,2
MEXIGAM3R,"Posted September 1, 2015.",370100,8 of 16 people (50%) found this review helpful,True,0.8779,2
AusMikey,"Posted March 8, 2014.",213670,1 of 1 people (100%) found this review helpful,True,0.7506,2
pixlflames,"Posted March 15, 2014.",730,No ratings yet,True,0.0,1
76561198087566671,"Posted August 16, 2015.",227940,2 of 5 people (40%) found this review helpful,True,0.9705,2
m1dday,Posted February 25.,413410,2 of 3 people (67%) found this review helpful,True,-0.296,0
76561198053869992,"Posted November 30, 2015.",245176,No ratings yet,True,-0.979,0
Zeboz,"Posted June 16, 2014.",219640,1 of 1 people (100%) found this review helpful,False,0.3814,2
shakingthingsup,Posted January 20.,391540,No ratings yet,True,-0.5423,0
ArrestMe,"Posted December 25, 2013.",550,1 of 1 people (100%) found this review helpful,True,0.2263,2
154352,"Posted June 9, 2014.",240,No ratings yet,True,0.6249,2
minkang7360,"Posted November 3, 2014.",273350,5 of 13 people (38%) found this review helpful,True,0.969,2
_kyra,"Posted November 30, 2013.",51100,3 of 5 people (60%) found this review helpful,False,-0.9378,0
mintgreeniceteawithmilk,"Posted December 2, 2013.",218620,1 of 5 people (20%) found this review helpful,True,0.5106,2
crackdatdopamine,"Posted April 18, 2014.",222980,No ratings yet,True,-0.6249,0
76561198077888594,"Posted August 8, 2015.",346900,No ratings yet,True,0.4201,2
MissVioletVi,"Posted November 25, 2015.",239820,No ratings yet,False,0.2732,2
76561198048813790,"Posted April 24, 2014.",570,3 of 5 people (60%) found this review helpful,True,0.6249,2
iwannakilmyselfthx,"Posted February 26, 2015.",221100,0 of 3 people (0%) found this review helpful,True,-0.2263,0
76561198054568398,"Posted September 26, 2012.",206210,No ratings yet,True,0.6249,2
76561198084523951,Posted April 17.,330830,No ratings yet,True,0.9496,2
mixadance,"Posted February 12, 2013.",49540,3 of 4 people (75%) found this review helpful,True,0.8519,2
mjtothetop,"Posted July 17, 2012.",200210,No ratings yet,True,0.0,1
IISantaII,"Posted May 19, 2015.",271590,No ratings yet,True,-0.4585,0
08254669696969696969,"Posted May 20, 2014.",242720,1 of 3 people (33%) found this review helpful,True,0.34,2
76561198044020758,Posted June 25.,372000,0 of 2 people (0%) found this review helpful,True,0.8225,2
MobbaHobba,"Posted December 1, 2013.",94000,1 of 4 people (25%) found this review helpful,True,0.4404,2
Portals,Posted February 25.,359320,3 of 14 people (21%) found this review helpful,True,0.936,2
345675,"Posted June 28, 2015.",220200,No ratings yet,True,-0.3724,0
76561198068347804,"Posted December 13, 2014.",298600,No ratings yet,True,0.3612,2
ForTheWinLegitimance,"Posted October 10, 2014.",239220,3 of 8 people (38%) found this review helpful,True,0.6597,2
burnttoast4444,"Posted July 4, 2015.",240,No ratings yet,True,0.7778,2
76561198059983240,"Posted August 23, 2015.",440,No ratings yet,True,0.0,1
76561198038335264,"Posted March 14, 2015.",261570,1 of 3 people (33%) found this review helpful,True,0.8404,2
76561198090180844,"Posted November 15, 2015.",304930,0 of 1 people (0%) found this review helpful,True,0.9184,2
komix15,"Posted September 18, 2015.",219640,0 of 2 people (0%) found this review helpful,True,-0.8591,0
76561198079559505,"Posted January 2, 2014.",221910,1 of 1 people (100%) found this review helpful,True,0.8588,2
Moomoomang,"Posted January 11, 2014.",239030,No ratings yet,True,0.6249,2
opw,"Posted December 31, 2015.",730,No ratings yet,False,0.6486,2
76561198065080939,"Posted December 21, 2014.",227300,2 of 2 people (100%) found this review helpful,True,-0.4005,0
Obamastar,"Posted December 25, 2013.",105600,No ratings yet,True,0.0,1
fsociety_00,"Posted August 27, 2015.",49520,No ratings yet,True,0.6369,2
moxxi2050,"Posted December 28, 2013.",33230,No ratings yet,True,0.8519,2
76561198084015139,"Posted August 2, 2013.",227480,2 of 3 people (67%) found this review helpful,True,-0.2732,0
TheClubberLang,"Posted February 21, 2015.",227700,No ratings yet,True,0.843,2
76561198040774797,Posted February 13.,105450,No ratings yet,True,0.7003,2
Jarrude,"Posted June 17, 2015.",240460,0 of 2 people (0%) found this review helpful,False,-0.8519,0
MistaDak,"Posted March 16, 2015.",235600,No ratings yet,False,0.9559,2
Zombiepig950,"Posted May 17, 2012.",550,No ratings yet,True,0.0,1
76561198070548390,"Posted August 7, 2015.",317360,No ratings yet,True,0.6908,2
76561198060768791,"Posted April 6, 2014.",6860,No ratings yet,True,0.0,1
mrthromato98,"Posted June 7, 2014.",63380,No ratings yet,True,0.651,2
